Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/26/2017,407.5,410,406.75,410,-0.75,-0.18%,105582,1544322
12/22/2017,410.75,410.75,410.75,410.75,0.5,+0.12%,103330,1545463
12/21/2017,410,410.25,410,410.25,0.25,+0.06%,184430,1549339
12/20/2017,410,410.25,408.5,410,0.5,+0.12%,200045,1560205
12/19/2017,409,409.5,409,409.5,0,0.00%,129601,1549922
12/18/2017,409.5,409.5,409.5,409.5,0,0.00%,149140,1540082
12/15/2017,409.75,409.75,409.5,409.5,-0.25,-0.06%,211256,1532718
12/14/2017,410.25,410.25,409,409.75,-0.5,-0.12%,161100,1524433
12/13/2017,410.25,410.25,410.25,410.25,0.5,+0.12%,154884,1525547
12/12/2017,410,411,409,409.75,0,0.00%,290925,1520469
12/11/2017,411,411,409.75,409.75,-2,-0.49%,220182,1495045
12/08/2017,411.75,411.75,411.75,411.75,0,0.00%,167419,1490843
12/07/2017,411.75,411.75,411.75,411.75,-0.75,-0.18%,211697,1496923
12/06/2017,410,412.5,410,412.5,0,0.00%,255560,1498961
12/05/2017,412.25,412.75,412,412.5,0.5,+0.12%,267630,1484205
12/04/2017,415,415,412,412,-2.75,-0.66%,390788,1483903
12/01/2017,415,415,414.75,414.75,1.25,+0.30%,240722,1497424
11/30/2017,413,413.5,413,413.5,0.5,+0.12%,315178,1505922
11/29/2017,411,413,411,413,0.5,+0.12%,663005,1516181
11/28/2017,412.5,412.5,412.5,412.5,-1.25,-0.30%,492913,1573236
11/27/2017,413.75,413.75,413.75,413.75,0.5,+0.12%,685816,1603756
11/24/2017,413.25,413.25,413.25,413.25,-0.5,-0.12%,369479,1634723
11/22/2017,411,413.75,411,413.75,3.25,+0.79%,400726,1681580
11/21/2017,410.5,410.5,410.5,410.5,0,0.00%,523314,1681453
11/20/2017,410.5,410.5,410.5,410.5,-4.25,-1.02%,630086,1698289
11/17/2017,414.75,414.75,414.75,414.75,4.25,+1.04%,694816,1710646
11/16/2017,410.5,410.5,410.5,410.5,-0.25,-0.06%,386927,1725617
11/15/2017,410.75,410.75,410.75,410.75,-0.25,-0.06%,443835,1711602
11/14/2017,410,411,410,411,1,+0.24%,408391,1702668
11/13/2017,410.75,410.75,410,410,-2,-0.49%,577479,1686200
11/10/2017,412,412,412,412,0.25,+0.06%,702690,1665575
11/09/2017,411.75,411.75,411.75,411.75,-3.75,-0.90%,942922,1650113
11/08/2017,415.5,415.5,415.5,415.5,0,0.00%,435499,1626093
11/07/2017,415.5,415.5,415.5,415.5,2.25,+0.54%,608636,1623655
11/06/2017,413.25,413.25,413.25,413.25,0,0.00%,372947,1625557
11/03/2017,413,413.25,413,413.25,-1.5,-0.36%,379077,1636581
11/02/2017,414,415,414,414.75,1.5,+0.36%,280797,1607161
11/01/2017,415,415,413.25,413.25,0.75,+0.18%,371285,1607234
10/31/2017,411.25,412.5,411.25,412.5,-2,-0.48%,273729,1593417
10/30/2017,414.5,414.5,414.5,414.5,1,+0.24%,183096,1568191
10/27/2017,412.5,413.5,412.5,413.5,-1.25,-0.30%,280551,1560015
10/26/2017,415,415,414.75,414.75,-0.5,-0.12%,247470,1552088
10/25/2017,415,419,414.75,415.25,1,+0.24%,330081,1542616
10/24/2017,414.25,414.25,414.25,414.25,0.75,+0.18%,379347,1546282
10/23/2017,415,415,413.5,413.5,2.5,+0.61%,408302,1535770
10/20/2017,411,411,411,411,-3.25,-0.78%,302684,1532647
10/19/2017,414.25,414.25,414.25,414.25,1,+0.24%,203029,1507782
10/18/2017,413.25,413.25,413.25,413.25,-0.5,-0.12%,224269,1490407
10/17/2017,413.75,413.75,413.75,413.75,-1.25,-0.30%,245630,1489037
10/16/2017,415,415,415,415,0.5,+0.12%,206017,1485437
10/13/2017,414.5,414.5,414.5,414.5,-0.5,-0.12%,234754,1484377
10/12/2017,415,415,415,415,-2,-0.48%,511740,1485529
10/11/2017,417,417,417,417,-2.25,-0.54%,255020,1462411
10/10/2017,419.25,419.25,419.25,419.25,-0.75,-0.18%,192751,1449877
10/09/2017,420,420,420,420,6.5,+1.57%,169484,1444846
"Downloaded from Barchart.com as of 10-22-2022 10:11am CDT"
